HOUR,NS
5289,1320.6
5290,1317.9
5291,1350.1
5292,1351.8
5293,1362.9
5294,1399.5
5295,1401.5
5296,1410.1
5297,1395.7
5298,1358.4
5299,1331.4
5300,1335.2
5301,1311
5302,1219.3
5303,1133.9
5304,1059.1
5305,1025.5
5306,997.6
5307,988.8
5308,987.9
5309,1007.6
5310,1021.7
5311,1124.9
5312,1185.7
5313,1239.2
5314,1279
5315,1304.2
5316,1303.6
5317,1299.3
5318,1283.1
5319,1299.1
5320,1303.2
5321,1281.1
5322,1227
5323,1184.6
5324,1170.4
5325,1193.6
5326,1136
5327,1112.1
5328,1049.2
5329,1008.8
5330,987.6
5331,971.5
5332,970.6
5333,972.8
5334,991.1
5335,1056.1
5336,1157.1
5337,1197.8
5338,1239.1
5339,1193.9
5340,1175.5
5341,1157.5
5342,1150.3
5343,1151.8
5344,1174.7
5345,1187.1
5346,1162.1
5347,1127.3
5348,1114.7
5349,1157.2
5350,1101.6
5351,1051.5
5352,1010.7
5353,970
5354,941.3
5355,934.2
5356,928
5357,915.3
5358,854
5359,901.5
5360,987.5
5361,1064.1
5362,1119.8
5363,1160.2
5364,1179.7
5365,1180.2
5366,1176.4
5367,1182.4
5368,1214.6
5369,1226.4
5370,1207.2
5371,1173.1
5372,1164.5
5373,1156.6
5374,1101.4
5375,1052
5376,1005.1
5377,971.1
5378,947.1
5379,939.6
5380,930.1
5381,945.1
5382,958.7
5383,1069.4
5384,1158.1
5385,1226.3
5386,1229.5
5387,1243.1
5388,1248.2
5389,1254.3
5390,1249.7
5391,1268.1
5392,1254.6
5393,1258.6
5394,1226.1
5395,1211.5
5396,1198.9
5397,1187
5398,1131.6
5399,1110.1
5400,1061.7
5401,1020.4
5402,995.5
5403,986.7
5404,959.8
5405,980.2
5406,1057.1
5407,1142.2
5408,1191.9
5409,1250.6
5410,1263.8
5411,1228.9
5412,1275.1
5413,1276.6
5414,1266.4
5415,1260.5
5416,1289.5
5417,1296.3
5418,1253
5419,1243.3
5420,1260.8
5421,1234
5422,1145.8
5423,1066.3
5424,1020.2
5425,988
5426,998.5
5427,987
5428,946.3
5429,980.4
5430,1062.8
5431,1112.8
5432,1182.6
5433,1233.8
5434,1266.5
5435,1294
5436,1304.7
5437,1309.5
5438,1314
5439,1308.7
5440,1312.5
5441,1312.2
5442,1270.9
5443,1232.6
5444,1268.7
5445,1252.9
5446,1181.7
5447,1167.8
5448,1090.5
5449,1044.4
5450,1008
5451,1015.9
5452,1018.2
5453,1049.6
5454,1123.1
5455,1199.3
5456,1209.9
5457,1235.4
5458,1261.3
5459,1301.3
5460,1311.5
5461,1314.9
5462,1298.6
5463,1297.8
5464,1304
5465,1286
5466,1249.3
5467,1256
5468,1251.8
5469,1264.5
5470,1238
5471,1160.3
5472,1076.8
5473,1040.8
5474,1007
5475,996
5476,1001.9
5477,1029
5478,1063
5479,1107.7
5480,1166
5481,1211.3
5482,1228.9
5483,1243.3
5484,1239.6
5485,1236.6
5486,1234.3
5487,1238.4
5488,1240
5489,1238.4
5490,1200.2
5491,1144.3
5492,1172.6
5493,1189.5
5494,1148.6
5495,1094.3
5496,1024.5
5497,976.1
5498,947.2
5499,940
5500,945.7
5501,958.6
5502,982.7
5503,996.2
5504,1065.9
5505,1145.9
5506,1186.3
5507,1158.7
5508,1169.6
5509,1153.8
5510,1152
5511,1147.2
5512,1172.8
5513,1165.5
5514,1117.7
5515,1093.4
5516,1125.7
5517,1158
5518,1094.8
5519,1032.3
5520,962.3
5521,919.7
5522,893.4
5523,884
5524,892.7
5525,907.1
5526,905.9
5527,956.2
5528,1032.8
5529,1104.9
5530,1121.7
5531,1126.8
5532,1130.6
5533,1113.6
5534,1102.3
5535,1113.8
5536,1114.8
5537,1115.1
5538,1091.2
5539,1068.5
5540,1093.4
5541,1131.9
5542,1068.4
5543,1019.8
5544,954.3
5545,949.4
5546,936.6
5547,925.8
5548,928.1
5549,966.2
5550,1005.5
5551,1062.3
5552,1119.5
5553,1168
5554,1188.6
5555,1201.8
5556,1214.2
5557,1212.2
5558,1207.6
5559,1218.3
5560,1246.3
5561,1248.7
5562,1200.4
5563,1165
5564,1173.1
5565,1170.6
5566,1118.4
5567,1056.3
5568,982.3
5569,947.7
5570,925.5
5571,913.5
5572,914.3
5573,936.2
5574,945.1
5575,1038.8
5576,1098.2
5577,1120.1
5578,1143.9
5579,1166.4
5580,1169.7
5581,1172.4
5582,1173.5
5583,1184.2
5584,1209.1
5585,1213.4
5586,1170.6
5587,1142.3
5588,1155.8
5589,1141.2
5590,1095
5591,1072.5
5592,1032.2
5593,989.4
5594,970.1
5595,967.3
5596,965.5
5597,996.2
5598,1078.4
5599,1164.3
5600,1235.9
5601,1234.3
5602,1250.3
5603,1270.2
5604,1275.5
5605,1272.6
5606,1255.4
5607,1261.9
5608,1278.7
5609,1284.7
5610,1247.9
5611,1222.7
5612,1298.9
5613,1255.8
5614,1183.5
5615,1106.4
5616,1033.6
5617,993.2
5618,966.9
5619,952.3
5620,951.6
5621,980.6
5622,1062.8
5623,1162.4
5624,1183.1
5625,1216.3
5626,1198.6
5627,1225.4
5628,1243.3
5629,1258.1
5630,1268.6
5631,1298.9
5632,1287.7
5633,1254.4
5634,1204.3
5635,1185.7
5636,1224.6
5637,1195.9
5638,1155.1
5639,1076.6
5640,1001
5641,961.6
5642,937.1
5643,922.1
5644,921.5
5645,931.6
5646,1020.1
5647,1082.6
5648,1153.1
5649,1182.3
5650,1181.5
5651,1199
5652,1236.2
5653,1246.2
5654,1257.2
5655,1271.9
5656,1280.2
5657,1273.1
5658,1230.2
5659,1186.3
5660,1196.4
5661,1184.6
5662,1156.1
5663,1089.4
5664,1012.2
5665,972.4
5666,956.9
5667,946.2
5668,948.3
5669,957.3
5670,971.4
5671,1027.3
5672,1113.6
5673,1180
5674,1172.3
5675,1150.2
5676,1154.3
5677,1145.7
5678,1134.3
5679,1140.6
5680,1162.2
5681,1168.4
5682,1138.6
5683,1104.1
5684,1154.4
5685,1143.2
5686,1077
5687,1016.5
5688,960.9
5689,927.3
5690,909.5
5691,900.6
5692,877.4
5693,893.9
5694,900.9
5695,937.9
5696,1026
5697,1103.2
5698,1087.5
5699,1112.8
5700,1121.4
5701,1118.1
5702,1111.9
5703,1132.4
5704,1167.8
5705,1187
5706,1163.3
5707,1138.3
5708,1159
5709,1167.5
5710,1101.6
5711,1018.9
5712,960.7
5713,929.2
5714,907.6
5715,899.4
5716,904.3
5717,946.4
5718,1025.8
5719,1110.1
5720,1143.8
5721,1196.5
5722,1225.1
5723,1253.2
5724,1270.1
5725,1284.4
5726,1277.4
5727,1287.1
5728,1319.8
5729,1320.2
5730,1239.3
5731,1212.8
5732,1270.1
5733,1222.4
5734,1126
5735,1044.5
5736,1009
5737,955.2
5738,895.7
5739,879
5740,886.3
5741,975.8
5742,1054.6
5743,1151.5
5744,1182.8
5745,1245.1
5746,1292.3
5747,1336.7
5748,1350.1
5749,1354.1
5750,1343.8
5751,1361
5752,1381.4
5753,1368.3
5754,1309.2
5755,1287.1
5756,1339.1
5757,1329.6
5758,1267.1
5759,1181.4
5760,1097.7
5761,1051.3
5762,1016.3
5763,1022.3
5764,1024.2
5765,1055.9
5766,1135
5767,1240.4
5768,1300.9
5769,1307.3
5770,1318.6
5771,1299.1
5772,1308.1
5773,1319.8
5774,1323.7
5775,1334
5776,1335.2
5777,1333.7
5778,1292.5
5779,1255
5780,1270.4
5781,1220.9
5782,1180
5783,1107.7
5784,1072.7
5785,1037.8
5786,1007.5
5787,997.9
5788,999.3
5789,1038
5790,1123.8
5791,1237.8
5792,1320.7
5793,1293.7
5794,1332
5795,1379
5796,1394.1
5797,1377.6
5798,1340.6
5799,1354.1
5800,1345.3
5801,1310.4
5802,1253.5
5803,1233
5804,1232.6
5805,1183.7
5806,1122
5807,1046.2
5808,1012.6
5809,983.8
5810,964.1
5811,928.5
5812,928.5
5813,955.1
5814,958.5
5815,1056.8
5816,1147
5817,1202.3
5818,1146.7
5819,1139.7
5820,1134.9
5821,1121.6
5822,1101.2
5823,1100.5
5824,1127.1
5825,1116.7
5826,1117.8
5827,1095.5
5828,1163.2
5829,1146.4
5830,1079.2
5831,1025.3
5832,1032
5833,888
5834,849
5835,879
5836,875
5837,880
5838,905
5839,966
5840,1021
5841,1067
5842,1102
5843,1112
5844,1105.2
5845,1090.1
5846,1080.2
5847,1078
5848,1136
5849,1166
5850,1132
5851,1138
5852,1174
5853,1139
5854,1051
5855,986
5856,966
5857,939
5858,914
5859,905
5860,897
5861,899
5862,873
5863,921
5864,952
5865,1029
5866,1069
5867,1089
5868,1090
5869,1074
5870,1064
5871,1079
5872,1106
5873,1113
5874,1081
5875,1078
5876,1153
5877,1115
5878,1051
5879,988
5880,932
5881,900
5882,879
5883,873
5884,866
5885,881
5886,894
5887,907
5888,962
5889,1041
5890,1099
5891,1142
5892,1153
5893,1140
5894,1123
5895,1096
5896,1179
5897,1189
5898,1119
5899,1106
5900,1137
5901,1103
5902,1086
5903,1028
5904,990
5905,952
5906,931
5907,927
5908,932
5909,969
5910,1070
5911,1176
5912,1173
5913,1227
5914,1252
5915,1281
5916,1290
5917,1297
5918,1280
5919,1256
5920,1266
5921,1253
5922,1203
5923,1179
5924,1192
5925,1165
5926,1114
5927,1067
5928,1022
5929,976
5930,933
5931,911
5932,871
5933,835
5934,928
5935,989
5936,1034
5937,1074
5938,1105
5939,1126
5940,1135
5941,1139
5942,1135
5943,1150
5944,1181
5945,1182
5946,1137
5947,1121
5948,1154
5949,1086
5950,981
5951,905
5952,835
5953,804
5954,776
5955,762
5956,753
5957,794
5958,893
5959,1012
5960,1051
5961,1103
5962,1143
5963,1166
5964,1172
5965,1181
5966,1178
5967,1192
5968,1233
5969,1253
5970,1231
5971,1229
5972,1240
5973,1174
5974,1118
5975,1080
5976,1005
5977,953
5978,926
5979,921
5980,921
5981,952
5982,1038
5983,1150
5984,1198
5985,1203
5986,1231
5987,1263
5988,1232
5989,1208
5990,1200
5991,1214
5992,1227
5993,1215
5994,1168
5995,1146
5996,1156
5997,1110
5998,1047
5999,980
6000,904
6001,861
6002,837
6003,828
6004,823
6005,837
6006,876
6007,932
6008,1012
6009,1070
6010,1097
6011,1109
6012,1109
6013,1080
6014,1067
6015,1058
6016,1073
6017,1088
6018,1060
6019,1051
6020,1071
6021,1033
6022,990
6023,940
6024,891
6025,853
6026,843
6027,838
6028,842
6029,856
6030,878
6031,927
6032,1009
6033,1064
6034,1077
6035,1086
6036,1091
6037,1088
6038,1067
6039,1069
6040,1103
6041,1116
6042,1096
6043,1102
6044,1127
6045,1059
6046,971
6047,889
6048,834
6049,817
6050,805
6051,801
6052,816
6053,871
6054,996
6055,1121
6056,1160
6057,1166
6058,1168
6059,1174
6060,1170
6061,1161
6062,1143
6063,1157
6064,1195
6065,1208
6066,1172
6067,1168
6068,1176
6069,1127
6070,1050
6071,979
6072,918
6073,884
6074,874
6075,872
6076,879
6077,917
6078,948
6079,1055
6080,1068
6081,1070
6082,1080
6083,1107
6084,1113
6085,1151
6086,1149
6087,1161
6088,1211
6089,1239
6090,1221
6091,1226
6092,1211
6093,1170
6094,1101
6095,1018
6096,947
6097,923
6098,912
6099,912
6100,916
6101,969
6102,1079
6103,1192
6104,1226
6105,1235
6106,1203
6107,1212
6108,1213
6109,1205
6110,1204
6111,1212
6112,1232
6113,1240
6114,1205
6115,1209
6116,1260
6117,1240
6118,1145
6119,1072
6120,1002
6121,970
6122,934
6123,911
6124,907
6125,949
6126,1042
6127,1115
6128,1146
6129,1166
6130,1175
6131,1189
6132,1194
6133,1203
6134,1195
6135,1211
6136,1242
6137,1243
6138,1209
6139,1204
6140,1275
6141,1207
6142,1106
6143,1026
6144,952
6145,915
6146,896
6147,882
6148,884
6149,931
6150,1036
6151,1143
6152,1095
6153,1085
6154,1107
6155,1127
6156,1132
6157,1147
6158,1143
6159,1147
6160,1161
6161,1151
6162,1126
6163,1150
6164,1168
6165,1109
6166,1092
6167,1041
6168,968
6169,927
6170,897
6171,881
6172,883
6173,898
6174,931
6175,935
6176,1025
6177,1093
6178,1132
6179,1154
6180,1147
6181,1134
6182,1122
6183,1123
6184,1135
6185,1151
6186,1128
6187,1126
6188,1186
6189,1131
6190,1067
6191,994
6192,936
6193,900
6194,872
6195,871
6196,868
6197,882
6198,912
6199,954
6200,1035
6201,1084
6202,1104
6203,1139
6204,1157
6205,1150
6206,1139
6207,1148
6208,1156
6209,1148
6210,1119
6211,1136
6212,1149
6213,1064
6214,973
6215,922
6216,929
6217,941
6218,931
6219,920
6220,915
6221,928
6222,1027
6223,1115
6224,1146
6225,1187
6226,1203
6227,1225
6228,1242
6229,1242
6230,1240
6231,1263
6232,1296
6233,1293
6234,1254
6235,1240
6236,1276
6237,1216
6238,1125
6239,1082
6240,1009
6241,969
6242,950
6243,940
6244,939
6245,969
6246,1019
6247,1116
6248,1155
6249,1184
6250,1195
6251,1225
6252,1244
6253,1217
6254,1189
6255,1201
6256,1223
6257,1221
6258,1192
6259,1185
6260,1155
6261,1121
6262,1105
6263,1068
6264,987
6265,957
6266,931
6267,931
6268,932
6269,961
6270,1075
6271,1183
6272,1144
6273,1154
6274,1134
6275,1143
6276,1138
6277,1132
6278,1112
6279,1119
6280,1141
6281,1154
6282,1133
6283,1148
6284,1144
6285,1073
6286,1016
6287,993
6288,967
6289,935
6290,910
6291,904
6292,906
6293,900
6294,966
6295,1052
6296,1065
6297,1088
6298,1092
6299,1141
6300,1155
6301,1147
6302,1138
6303,1142
6304,1165
6305,1171
6306,1148
6307,1177
6308,1177
6309,1115
6310,1032
6311,999
6312,949
6313,953
6314,942
6315,940
6316,944
6317,994
6318,1064
6319,1113
6320,1117
6321,1120
6322,1112
6323,1110
6324,1092
6325,1099
6326,1112
6327,1178
6328,1187
6329,1194
6330,1183
6331,1194
6332,1184
6333,1138
6334,1097
6335,1041
6336,977
6337,941
6338,928
6339,934
6340,941
6341,942
6342,975
6343,1032
6344,1119
6345,1186
6346,1201
6347,1195
6348,1176
6349,1154
6350,1128
6351,1123
6352,1110
6353,1091
6354,1069
6355,1099
6356,1079
6357,1039
6358,1020
6359,961
6360,904
6361,876
6362,866
6363,872
6364,888
6365,895
6366,869
6367,895
6368,966
6369,1019
6370,1038
6371,1053
6372,1072
6373,1048
6374,1025
6375,1036
6376,1081
6377,1103
6378,1092
6379,1138
6380,1128
6381,1073
6382,1040
6383,981
6384,923
6385,901
6386,901
6387,902
6388,920
6389,965
6390,1104
6391,1229
6392,1217
6393,1166
6394,1142
6395,1131
6396,1167
6397,1155
6398,1138
6399,1141
6400,1169
6401,1182
6402,1167
6403,1199
6404,1188
6405,1124
6406,1044
6407,993
6408,987
6409,977
6410,992
6411,998
6412,1018
6413,1037
6414,1174
6415,1217
6416,1221
6417,1199
6418,1172
6419,1157
6420,1141
6421,1129
6422,1110
6423,1139
6424,1186
6425,1206
6426,1200
6427,1231
6428,1231
6429,1196
6430,1137
6431,1065
6432,1012
6433,973
6434,953
6435,958
6436,961
6437,1014
6438,1133
6439,1251
6440,1292
6441,1242
6442,1216
6443,1226
6444,1216
6445,1223
6446,1202
6447,1200
6448,1243
6449,1265
6450,1249
6451,1261
6452,1221
6453,1150
6454,1111
6455,1080
6456,1020
6457,992
6458,974
6459,962
6460,965
6461,1002
6462,1098
6463,1155
6464,1181
6465,1221
6466,1225
6467,1229
6468,1237
6469,1207
6470,1185
6471,1178
6472,1189
6473,1149
6474,1130
6475,1162
6476,1169
6477,1147
6478,1096
6479,1053
6480,982
6481,940
6482,925
6483,924
6484,928
6485,952
6486,1054
6487,1163
6488,1157
6489,1183
6490,1203
6491,1220
6492,1220
6493,1210
6494,1188
6495,1159
6496,1175
6497,1168
6498,1125
6499,1134
6500,1093
6501,1034
6502,989
6503,996
6504,939
6505,897
6506,879
6507,852
6508,849
6509,898
6510,944
6511,1011
6512,1102
6513,1107
6514,1113
6515,1079
6516,1059
6517,1061
6518,1063
6519,1058
6520,1076
6521,1096
6522,1074
6523,1100
6524,1082
6525,1043
6526,1051
6527,1016
6528,971
6529,945
6530,914
6531,904
6532,915
6533,943
6534,975
6535,1003
6536,1022
6537,1070
6538,1088
6539,1097
6540,1098
6541,1075
6542,1060
6543,1058
6544,1085
6545,1101
6546,1108
6547,1161
6548,1145
6549,1107
6550,1066
6551,1015.3
6552,1013.3
6553,935.9
6554,923.3
6555,917.3
6556,926.9
6557,968.3
6558,1060.7
6559,1132.6
6560,1155.2
6561,1163.9
6562,1176.2
6563,1168.9
6564,1163.6
6565,1103.1
6566,1088.9
6567,1102.2
6568,1132.1
6569,1142.2
6570,1126.4
6571,1173
6572,1158.9
6573,1135.5
6574,1075.4
6575,1043.9
6576,1020.4
6577,986.4
6578,975.6
6579,976
6580,992.7
6581,1020.8
6582,1085.8
6583,1199.8
6584,1189.7
6585,1199.3
6586,1196.4
6587,1185.9
6588,1166.2
6589,1124.5
6590,1119.7
6591,1148.2
6592,1214.1
6593,1255.1
6594,1252.6
6595,1261.6
6596,1242
6597,1212.5
6598,1149.8
6599,1098.3
6600,1041.5
6601,1005.3
6602,993.2
6603,982.7
6604,984.8
6605,1026.5
6606,1097.2
6607,1223.4
6608,1251.6
6609,1272.7
6610,1259.5
6611,1278.8
6612,1282.9
6613,1284.7
6614,1237.8
6615,1236.6
6616,1256.9
6617,1261.5
6618,1238.2
6619,1236.6
6620,1187.3
6621,1114.6
6622,1023.8
6623,1002.9
6624,955.4
6625,916.8
6626,895.5
6627,894.2
6628,902.5
6629,937.5
6630,1047.9
6631,1104.4
6632,1127.8
6633,1147.6
6634,1177.9
6635,1187.9
6636,1176.8
6637,1172.3
6638,1151.5
6639,1164.8
6640,1184.2
6641,1184.9
6642,1179
6643,1201.9
6644,1173.2
6645,1140.8
6646,1088.2
6647,1034.1
6648,977.6
6649,939.8
6650,922.6
6651,921
6652,923.7
6653,975.3
6654,1091.1
6655,1183.5
6656,1231.8
6657,1227.1
6658,1185.2
6659,1157.8
6660,1146.9
6661,1146.9
6662,1134.8
6663,1121.2
6664,1124.3
6665,1126.8
6666,1087.9
6667,1121
6668,1087.7
6669,1044.4
6670,1023.4
6671,986.5
6672,977.3
6673,998.1
6674,981.1
6675,969.5
6676,971.1
6677,922.6
6678,940.8
6679,1024.5
6680,1106.5
6681,1104.6
6682,1092.5
6683,1090.4
6684,1072.8
6685,1073
6686,1073.4
6687,1068.1
6688,1077.9
6689,1073.7
6690,1040.6
6691,1084.4
6692,1068.6
6693,1026.2
6694,1013.2
6695,955.4
6696,962.8
6697,961.9
6698,956.2
6699,953.3
6700,955.5
6701,957.7
6702,991.3
6703,1042
6704,1128.7
6705,1125.8
6706,1135.1
6707,1166.2
6708,1173.3
6709,1166.8
6710,1196.6
6711,1182.5
6712,1186.8
6713,1139.9
6714,1106.4
6715,1128.5
6716,1162.1
6717,1134.8
6718,1070.8
6719,1001.3
6720,955.2
6721,960.7
6722,946.8
6723,943.9
6724,956.9
6725,991.4
6726,1034.9
6727,1071.5
6728,1064.3
6729,1075.7
6730,1110.3
6731,1134.2
6732,1130.9
6733,1112.2
6734,1082.9
6735,1072.9
6736,1092.2
6737,1070.3
6738,1069.9
6739,1134.4
6740,1111.9
6741,1062
6742,1042.1
6743,1005.3
6744,1004.9
6745,983.2
6746,942.7
6747,938.7
6748,933.7
6749,979.1
6750,1056.1
6751,1147.3
6752,1185.2
6753,1189
6754,1196.2
6755,1205.4
6756,1214.1
6757,1181.9
6758,1111
6759,1101.3
6760,1134.7
6761,1153.6
6762,1160.5
6763,1171.1
6764,1122.2
6765,1048.9
6766,962
6767,944.6
6768,888.8
6769,851.8
6770,824.4
6771,830.9
6772,833.8
6773,883.9
6774,1001.8
6775,1129.4
6776,1167
6777,1182.9
6778,1197.5
6779,1202.1
6780,1204.8
6781,1218.4
6782,1202.6
6783,1209.5
6784,1248.5
6785,1234.6
6786,1246.5
6787,1249.4
6788,1214.7
6789,1156.4
6790,1121.1
6791,1063.2
6792,1011.9
6793,978.1
6794,950.3
6795,943.9
6796,949.2
6797,995.6
6798,1128.4
6799,1261.5
6800,1274.5
6801,1257.6
6802,1271.4
6803,1286.2
6804,1295.4
6805,1293.2
6806,1288.7
6807,1305.6
6808,1330.6
6809,1347.2
6810,1360.9
6811,1370.3
6812,1347.7
6813,1305.9
6814,1210.5
6815,1143.7
6816,1086.9
6817,1043.5
6818,1010.3
6819,986.5
6820,946.3
6821,974.7
6822,1113.5
6823,1228.1
6824,1269
6825,1295.8
6826,1263.7
6827,1228.1
6828,1225.8
6829,1219.2
6830,1209
6831,1220.1
6832,1247.4
6833,1247.4
6834,1236
6835,1221.2
6836,1190.3
6837,1182.5
6838,1117.4
6839,1073.6
6840,1027.7
6841,989.7
6842,962.2
6843,962.1
6844,957.2
6845,980.9
6846,1020.2
6847,1103.4
6848,1184.6
6849,1232.4
6850,1210.6
6851,1207.9
6852,1124.2
6853,1100.9
6854,1080.5
6855,1087.3
6856,1134.6
6857,1178.8
6858,1198.1
6859,1198.1
6860,1168.5
6861,1163.4
6862,1115.3
6863,1065.7
6864,1014.6
6865,975.2
6866,960.1
6867,956.6
6868,959.7
6869,980.9
6870,1054.3
6871,1122
6872,1194.5
6873,1261.3
6874,1269.7
6875,1273.4
6876,1264.2
6877,1228.4
6878,1190.4
6879,1179.7
6880,1217.7
6881,1261.2
6882,1305.6
6883,1327.4
6884,1275.2
6885,1191.4
6886,1173.4
6887,1093.2
6888,1036.4
6889,1015.1
6890,1009.8
6891,1010.6
6892,1035
6893,1101.8
6894,1217.6
6895,1323.4
6896,1297.3
6897,1265.9
6898,1224.3
6899,1192.4
6900,1167.7
6901,1142
6902,1148.2
6903,1184.9
6904,1230.4
6905,1258.1
6906,1279.7
6907,1322.7
6908,1276.7
6909,1214.7
6910,1137.8
6911,1072.9
6912,1025.3
6913,1023.7
6914,1013.5
6915,1005.9
6916,1006.7
6917,1037.6
6918,1150.6
6919,1237.8
6920,1186.9
6921,1198.4
6922,1193
6923,1206
6924,1207.1
6925,1200.8
6926,1176.9
6927,1183.3
6928,1208.5
6929,1232.3
6930,1248.5
6931,1289.6
6932,1255.3
6933,1191.5
6934,1116.2
6935,1074
6936,1026
6937,1029
6938,1029
6939,1017.8
6940,1014.3
6941,1071.7
6942,1166.2
6943,1290.6
6944,1286.3
6945,1261.7
6946,1228.6
6947,1207.9
6948,1206.2
6949,1206.3
6950,1208.9
6951,1238.7
6952,1276.3
6953,1301.3
6954,1308.7
6955,1334.3
6956,1287
6957,1219
6958,1170.5
6959,1134.4
6960,1088
6961,1056.4
6962,1033.8
6963,1044.5
6964,1059.3
6965,1103.2
6966,1248.9
6967,1375.8
6968,1394.2
6969,1371.2
6970,1363.8
6971,1372.8
6972,1380.8
6973,1375.8
6974,1359.5
6975,1388.7
6976,1427.7
6977,1463.7
6978,1503.9
6979,1528.3
6980,1489.7
6981,1433.5
6982,1340.3
6983,1288.5
6984,1252.6
6985,1219
6986,1194.1
6987,1183.9
6988,1182.4
6989,1246.1
6990,1386.8
6991,1504.4
6992,1412.6
6993,1362
6994,1301.9
6995,1282.4
6996,1259.4
6997,1215.4
6998,1194.7
6999,1208.7
7000,1221.3
7001,1244.5
7002,1280
7003,1285.7
7004,1273
7005,1286
7006,1233
7007,1193.1
7008,1158.5
7009,1112
7010,1067.4
7011,1038.3
7012,1033.9
7013,1032.7
7014,1076.9
7015,1154.3
7016,1229.1
7017,1286.1
7018,1299.6
7019,1308.2
7020,1307.8
7021,1289.2
7022,1246.3
7023,1202.1
7024,1225.6
7025,1250.3
7026,1242.1
7027,1216.6
7028,1170.7
7029,1122.6
7030,1110.8
7031,1064.3
7032,1000.3
7033,950.2
7034,933.9
7035,930.7
7036,944
7037,973.1
7038,1019.9
7039,1041.3
7040,1059
7041,1109.9
7042,1128.3
7043,1127.7
7044,1111
7045,1094
7046,1080
7047,1138.6
7048,1199.9
7049,1219.5
7050,1261.3
7051,1273.1
7052,1246.6
7053,1228.8
7054,1147
7055,1071.7
7056,1033
7057,1015.4
7058,1048.9
7059,1068.6
7060,1091.9
7061,1158.5
7062,1289.1
7063,1362.3
7064,1361.1
7065,1344.3
7066,1330.5
7067,1330
7068,1326
7069,1281.2
7070,1269.1
7071,1272
7072,1274.7
7073,1332.2
7074,1375.1
7075,1387.1
7076,1357.7
7077,1298.3
7078,1210.8
7079,1177.8
7080,1189.8
7081,1193.8
7082,1171.2
7083,1171.8
7084,1187.7
7085,1232.5
7086,1368.1
7087,1404.5
7088,1392.9
7089,1347.2
7090,1291.4
7091,1282.4
7092,1248
7093,1213.9
7094,1181.2
7095,1177.8
7096,1201.4
7097,1236.3
7098,1268.5
7099,1279
7100,1241.6
7101,1230.8
7102,1206.3
7103,1175.1
7104,1140.5
7105,1129.3
7106,1094.2
7107,1073
7108,1069.9
7109,1066.2
7110,1256.5
7111,1370.4
7112,1386.3
7113,1387.4
7114,1374.9
7115,1349.7
7116,1273.2
7117,1233.4
7118,1202
7119,1198.1
7120,1201.1
7121,1219.8
7122,1252.8
7123,1252.4
7124,1222.4
7125,1168.3
7126,1093.9
7127,1093.3
7128,1052.8
7129,1023.2
7130,1005.3
7131,1004.7
7132,1012.3
7133,1089.5
7134,1231.3
7135,1312.7
7136,1321.6
7137,1338.6
7138,1338.5
7139,1372.6
7140,1367.9
7141,1364.5
7142,1357.3
7143,1380
7144,1420.1
7145,1458.4
7146,1481.2
7147,1469.4
7148,1455.2
7149,1429
7150,1339.8
7151,1291.3
7152,1260
7153,1207.7
7154,1195.2
7155,1190.7
7156,1196.7
7157,1250.3
7158,1370.4
7159,1478.8
7160,1514.6
7161,1513.8
7162,1464.7
7163,1441.6
7164,1409.4
7165,1362.5
7166,1331.2
7167,1315.9
7168,1332.7
7169,1374.9
7170,1447.1
7171,1423.6
7172,1391.3
7173,1354
7174,1336.1
7175,1310.5
7176,1295.8
7177,1258.2
7178,1224
7179,1226.2
7180,1238.9
7181,1241.5
7182,1270.1
7183,1329.9
7184,1379.2
7185,1404.2
7186,1387.7
7187,1367.6
7188,1346.6
7189,1316.7
7190,1297
7191,1301.3
7192,1341.6
7193,1378.8
7194,1399.5
7195,1421.7
7196,1427
7197,1392.3
7198,1332.1
7199,1257.8
7200,1205.1
7201,1162.2
7202,1141.2
7203,1125.9
7204,1116.1
7205,1109.6
7206,1129.2
7207,1171.7
7208,1228.1
7209,1283.7
7210,1323.7
7211,1351.6
7212,1365.8
7213,1322.5
7214,1278.3
7215,1255.7
7216,1243.5
7217,1258.2
7218,1268.6
7219,1247.5
7220,1213.9
7221,1139.5
7222,1050
7223,1021.7
7224,964.9
7225,942.8
7226,929.2
7227,924.1
7228,935.5
7229,962.4
7230,1050.2
7231,1187.1
7232,1177.6
7233,1184.4
7234,1189.5
7235,1185.4
7236,1159.2
7237,1142.7
7238,1134.3
7239,1188.9
7240,1186.2
7241,1208
7242,1231.3
7243,1217.8
7244,1190
7245,1126
7246,1075.3
7247,1010.8
7248,999
7249,961.3
7250,991.7
7251,997.7
7252,1002.3
7253,1062.7
7254,1190.5
7255,1205.5
7256,1191.7
7257,1200.3
7258,1196.5
7259,1199
7260,1187
7261,1170.1
7262,1153.3
7263,1203.7
7264,1290.3
7265,1318.6
7266,1345.8
7267,1337.4
7268,1302.9
7269,1267.4
7270,1207.6
7271,1151.1
7272,1103.4
7273,1058.6
7274,1028.8
7275,1011
7276,1032.1
7277,1090.5
7278,1234.9
7279,1360.6
7280,1358.6
7281,1347.7
7282,1346.5
7283,1337.8
7284,1333.5
7285,1313.6
7286,1301.4
7287,1314
7288,1336.7
7289,1334.5
7290,1328.5
7291,1319.6
7292,1311.6
7293,1273.8
7294,1198.2
7295,1144.6
7296,1126.5
7297,1106.3
